Date,decLat,decLong,sciName
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39506,-80.12863,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39506,-80.12863,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39506,-80.12863,Scarus iseri
6/29/16,25.39506,-80.12863,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39506,-80.12863,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/29/16,25.39503,-80.12847,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
6/22/16,25.41943,-80.12546,Scarus iseri
6/22/16,25.41943,-80.12546,Scarus iseri
6/22/16,25.41917,-80.12531,Scarus iseri
11/3/16,25.42621,-80.12452,Scarus iseri
11/3/16,25.42621,-80.12452,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42621,-80.12452,Scarus iseri
11/3/16,25.42621,-80.12452,Scarus iseri
11/3/16,25.42621,-80.12452,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.42656,-80.12469,Scarus iseri
11/3/16,25.44808,-80.12032,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
11/3/16,25.44808,-80.12032,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
11/3/16,25.44858,-80.12031,Scarus iseri
9/7/16,25.34964,-80.14216,Scarus iseri
9/7/16,25.3496,-80.14213,Scarus iseri
11/4/16,25.45444,-80.11262,Scarus iseri
11/4/16,25.45444,-80.11262,Scarus iseri
11/4/16,25.45444,-80.11262,Scarus iseri
11/4/16,25.45381,-80.11214,Scarus iseri
11/4/16,25.45444,-80.11262,Scarus iseri
11/4/16,25.45444,-80.11262,Scarus iseri
8/10/16,25.55929,-80.09456,Scarus iseri
8/10/16,25.559,-80.09447,Scarus iseri
8/10/16,25.559,-80.09447,Scarus iseri
8/10/16,25.55929,-80.09456,Scarus iseri
8/10/16,25.55929,-80.09456,Scarus iseri
8/10/16,25.559,-80.09447,Scarus iseri
8/10/16,25.55929,-80.09456,Scarus iseri
8/10/16,25.55929,-80.09456,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48206,-80.10314,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.48228,-80.10355,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50745,-80.10094,Scarus iseri
8/25/16,25.50745,-80.10094,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50745,-80.10094,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50735,-80.10131,Scarus iseri
8/25/16,25.50745,-80.10094,Scarus iseri
8/25/16,25.50745,-80.10094,Scarus iseri
8/11/16,25.51435,-80.09891,Scarus iseri
8/11/16,25.51403,-80.0985,Scarus iseri
8/11/16,25.51403,-80.0985,Scarus iseri
8/11/16,25.51403,-80.0985,Scarus iseri
8/11/16,25.51435,-80.09891,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/10/16,25.561,-80.09456,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/10/16,25.56088,-80.09473,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56916,-80.0938,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
8/9/16,25.56937,-80.09384,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
10/21/16,25.65953,-80.08783,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
10/21/16,25.65975,-80.0879,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01801,-80.43991,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/20/16,25.01797,-80.43966,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03729,-80.41545,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/21/16,25.03715,-80.41562,Scarus iseri
9/23/16,25.04076,-80.39431,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04076,-80.39431,Scarus iseri
9/23/16,25.04076,-80.39431,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04076,-80.39431,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04028,-80.3944,Scarus iseri
9/23/16,25.04076,-80.39431,Scarus iseri
9/21/16,25.27903,-80.24174,Scarus iseri
9/21/16,25.27903,-80.24174,Scarus iseri
9/21/16,25.27903,-80.24174,Scarus iseri
9/21/16,25.27903,-80.24174,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/21/16,25.27903,-80.24174,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/21/16,25.27902,-80.24164,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30721,-80.21544,Scarus iseri
9/15/16,25.30732,-80.21532,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99245,-80.43172,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99224,-80.43197,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99433,-80.46076,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/20/16,24.99421,-80.46138,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02923,-80.36457,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.02909,-80.36475,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03553,-80.38604,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03574,-80.38607,Scarus iseri
9/22/16,25.03552,-80.36322,Scarus iseri
9/22/16,25.03552,-80.36322,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.03552,-80.36322,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.03552,-80.36322,Scarus iseri
9/22/16,25.03552,-80.36322,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
9/22/16,25.0354,-80.36292,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17603,-80.25539,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/9/16,25.17635,-80.25546,Scarus iseri
11/4/16,25.21205,-80.23362,Scarus iseri
11/4/16,25.21205,-80.23362,Scarus iseri
11/4/16,25.21187,-80.23393,Scarus iseri
11/4/16,25.21205,-80.23362,Scarus iseri
11/4/16,25.21205,-80.23362,Scarus iseri
10/20/16,25.22354,-80.22771,Scarus iseri
10/20/16,25.22398,-80.22813,Scarus iseri
10/20/16,25.22398,-80.22813,Scarus iseri
10/20/16,25.22398,-80.22813,Scarus iseri
10/20/16,25.22398,-80.22813,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
9/20/16,25.28787,-80.21572,Scarus iseri
9/20/16,25.28787,-80.21572,Scarus iseri
9/20/16,25.28787,-80.21572,Scarus iseri
9/20/16,25.28787,-80.21572,Scarus iseri
9/20/16,25.28787,-80.21572,Scarus iseri
9/20/16,25.28799,-80.21559,Scarus iseri
10/21/16,25.2055,-80.22532,Scarus iseri
10/21/16,25.2055,-80.22532,Scarus iseri
10/21/16,25.2055,-80.22532,Scarus iseri
10/21/16,25.20549,-80.22499,Scarus iseri
10/21/16,25.20549,-80.22499,Scarus iseri
10/21/16,25.20549,-80.22499,Scarus iseri
10/21/16,25.20549,-80.22499,Scarus iseri
10/21/16,25.20549,-80.22499,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21285,-80.2192,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/4/16,25.21262,-80.21933,Scarus iseri
11/10/16,25.14257,-80.2633,Scarus iseri
11/10/16,25.14242,-80.26365,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.10593,-80.30718,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.1056,-80.30779,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16055,-80.28582,Scarus iseri
11/9/16,25.16055,-80.28582,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16055,-80.28582,Scarus iseri
11/9/16,25.16016,-80.28621,Scarus iseri
11/9/16,25.16055,-80.28582,Scarus iseri
11/9/16,25.16055,-80.28582,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29576,-80.21769,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
9/20/16,25.29586,-80.21758,Scarus iseri
10/21/16,25.20758,-80.22348,Scarus iseri
10/21/16,25.20758,-80.22348,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20758,-80.22348,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20758,-80.22348,Scarus iseri
10/21/16,25.20755,-80.22358,Scarus iseri
10/21/16,25.20758,-80.22348,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
10/21/16,25.20969,-80.22058,Scarus iseri
10/21/16,25.20952,-80.22077,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12229,-80.29751,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.12248,-80.29762,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.1241,-80.29711,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/10/16,25.12405,-80.29722,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11109,-80.30333,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11109,-80.30333,Scarus iseri
11/9/16,25.11109,-80.30333,Scarus iseri
11/9/16,25.11109,-80.30333,Scarus iseri
11/9/16,25.11109,-80.30333,Scarus iseri
11/9/16,25.11133,-80.30328,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11228,-80.30348,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.11178,-80.30323,Scarus iseri
11/9/16,25.17606,-80.27535,Scarus iseri
11/9/16,25.17606,-80.27535,Scarus iseri
11/9/16,25.17639,-80.27558,Scarus iseri
11/9/16,25.17639,-80.27558,Scarus iseri
11/9/16,25.17639,-80.27558,Scarus iseri
11/9/16,25.17639,-80.27558,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22443,-80.21425,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22443,-80.21425,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22443,-80.21425,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22437,-80.2142,Scarus iseri
10/20/16,25.22443,-80.21425,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20963,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
10/20/16,25.22442,-80.20925,Scarus iseri
9/21/16,25.01458,-80.37552,Scarus iseri
9/21/16,25.01433,-80.37575,Scarus iseri
9/22/16,25.02295,-80.37247,Scarus iseri
9/22/16,25.02312,-80.37239,Scarus iseri
9/23/16,25.06129,-80.33468,Scarus iseri
9/23/16,25.06093,-80.33448,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27443,-80.21027,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27427,-80.21013,Scarus iseri
9/21/16,25.27443,-80.21027,Scarus iseri
9/21/16,25.27443,-80.21027,Scarus iseri
9/21/16,25.27443,-80.21027,Scarus iseri
9/21/16,25.27443,-80.21027,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98494,-80.41581,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98509,-80.41591,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.98801,-80.41392,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/20/16,24.9875,-80.4145,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03731,-80.34182,Scarus iseri
9/22/16,25.03779,-80.3419,Scarus iseri
